imdb_id,title,original_title,year,rating,companies,country,language,duration,directors,writers,actors,genres,synopsis,budget,gross_us,gross_worldwide,score,votes
tt0033613,Flying Wild,,1941,Passed,Sam Katzman Productions,USA,English,64.0,William West,"Al Martin , Al Martin","Leo Gorcey, Bobby Jordan, Joan Barclay","Action, Comedy, Drama",A group of young men who work at an aviation factory begin to suspect that a doctor who runs an air ambulance service is secretly a spy transporting secret information from the plant to enemy agents.,,,,5.9,440
tt2625028,Fly Me to Minami,Koi suru minami,2013,,"Cinema Drifters, Duckbill Entertainment",Japan,Japanese,103.0,Kah-Wai Lim,"Kah-Wai Lim  , Aki Itami","Sherine Wong, Kenji Kohashi, Baek Seol Ah","Comedy, Drama","In this coming of age story, a fashion editor, a photographer, a shopkeeper, and a flight attendant are explored over three countries. The lives, loves, and careers of these characters are ",,,,4.1,22
tt0486321,Fly Me to the Moon 3D,Fly Me to the Moon,2008,G,"nWave Pictures, Illuminata Pictures",Belgium,English,84.0,"Ben Stassen, Mimi Maynard",Domonic Paris,"Trevor Gagnon, Philip Bolden, David Gore","Animation, Adventure, Family",Three young houseflies stow away aboard the Apollo 11 flight to the moon.,25000000,13816982,46651414,4.5,4042
tt5086308,Fly on the Wall,,2018,,"Lemming Heaven Pictures, RandomInc Films",USA,English,89.0,Michael R. Morris,Michael R. Morris,"Brian Combs, David Danipour, Terence Tierney","Action, Crime, Horror","A young man uses a bug camera to spy on his ex-girlfriend, then witnesses her abduction.",,,,3.4,83
tt3124738,Flyover Country,,2013,Not Rated,Objectif 49 Films,USA,English,100.0,Jim Fields,"Jim Fields , Shaun Vetick","Mike Mecek, Myles Dabbs, Garrett Palensky","Comedy, Drama","Friendship, love, and acceptance, set in the heartland of America.",,,,6.2,96
tt3333980,Flytrap,,2015,,My Man Productions,USA,English,81.0,Stephen David Brooks,"Stephen David Brooks, Stephen David Brooks","Jeremy Crutchley, Gabrielle Stone, Jonah Blechman","Comedy, Drama, Sci-Fi",FLYTRAP mixes sci-fi with dark humor to tell the story of a reserved English Astronomer who becomes ensnared by the mysterious Mary Ann and her creepy and dangerous comrades. Held hostage ,,,,7.5,1462
tt0166604,Fögi Is a Bastard,F. est un salaud,1998,Unrated,"Vega Film, Avventura Films",France,French,91.0,Marcel Gisler,"Martin Frank , Marcel Gisler","Frédéric Andrau, Vincent Branchet, Urs Peter Halter","Drama, Music, Romance","Fifteen-year-old Beni falls in love with Fögi, a singer in a Rock band. As Fögi seduces him, Beni is willing to follow him where ever he takes him. But Fögi is a drug addict and pulls Beni ",,,,6.5,2272
tt0037711,Fog Island,,1945,Approved,Producers Releasing Corporation (PRC),USA,English,72.0,Terry O. Morse,"Pierre Gendron , Bernadine Angus","George Zucco, Lionel Atwill, Jerome Cowan","Drama, Horror, Mystery","An inventor recently released from prison invites a group of former business associates to a holiday in his island home, intending to exact revenge on them.",,,,5.3,563
tt4396584,Follow,,2015,TV-MA,,USA,English,74.0,Owen Egerton,Owen Egerton,"Haley Lu Richardson, Don Most, Noah Segan","Horror, Thriller",A man who receives an early Christmas present from his girlfriend blacks out only to wake up in a terrifying nightmare.,,,,4.8,589
tt6251666,Followers,,2017,Not Rated,Justified Films / Entertainment,USA,English,82.0,Ryan Justice,,"Amanda Delaney, Justin Maina, Sean Michael Gloria",Thriller,A social media couple's camping trip is ruined by filmmakers making a documentary on how easy it is to track someone down off social media and kill them.,,3350,3350,3.7,213
tt7631792,Follow Me,,2018,,,United Arab Emirates,English,80.0,Asri Bendacha,Asri Bendacha,,Documentary,"After hearing that some people get paid $5000 for posting a picture on Instagram, broke and out of work director, Asri Bendacha sets out on a journey to become a social media influencer and",,,,4.9,165
tt2062961,Follow Me: The Yoni Netanyahu Story,,2012,Unrated,Crystal City Entertainment,USA,English,87.0,"Jonathan Gruber, Ari Daniel Pinchot",Jonathan Gruber,,Documentary,"The story of Yonatan Netanyahu, commander of an elite Israeli army commando unit who was killed during Operation Entebbe, a hostage-rescue mission carried out at Entebbe Airport in Uganda ",,112679,112679,6.7,154
tt0036832,Follow the Boys,,1944,Approved,Universal Pictures,USA,English,122.0,"A. Edward Sutherland , John Rawlins","Lou Breslow , Gertrude Purcell","George Raft, Vera Zorina, Grace McDonald","Comedy, Drama, Musical","During World War II, all the studios put out ""all-star"" vehicles which featured virtually every star on the lot--often playing themselves--in musical numbers and comedy skits, and were ",,,,5.9,357
tt5968588,Food As Medicine,,2016,,,USA,English,,Lenore Eklund,,"Sarah Ballantyne, Terry Wahls",1h 27min,"From personal healing, inspiration grew to create a positive film about people addressing disease with food. There are a lot of negative messages about the state of our nation's health and ",,,,7.1,39
tt2141739,Food Chains,,2014,Not Rated,"Illumine Group, Two Moons Production",USA,English,83.0,Sanjay Rawal,"Erin Barnett, Sanjay Rawal","Eve Ensler, Barry Estabrook, Dolores Huerta",Documentary,"There is so much interest in food these days yet there is almost no interest in the hands that pick that food. In the US, farm labor has always been one of the most difficult and poorly ",913000,,,7.2,335
tt6039284,Food Choices,,2016,TV-PG,New Root Films,USA,English,91.0,Michal Siewierski,Michal Siewierski,"Pam Popper, T. Colin Campbell, Joe Cross",Documentary,"This documentary follows filmmaker Michal Siewierski as he explores the impact that food choice has on people's health, the health of our planet and on the lives of other species sharing ",,,,7.3,2772
tt6188658,Food Evolution,,2016,TV-PG,"Black Valley Films, Boomdozer",USA,English,92.0,Scott Hamilton Kennedy,"Scott Hamilton Kennedy, Trace Sheehan","Raoul Adamchak, Charles Benbrook, Karl Haro von Mogel",Documentary,"Using the controversy over genetically-modified foods as its entry point, 'Food Evolution' shows how easily fear and misinformation can overwhelm objective, evidence-based analysis.",,17181,17181,7.0,525
tt1193092,Food Fight,,2008,Not Rated,"November Films, Positively 25th Street Productions",USA,English,83.0,Christopher Taylor,"Aaron Ginsburg, Wade McIntyre","Michael Pollan, Alice Waters, Marion Nestle",Documentary,"A fascinating look at how American agricultural policy and food culture developed in the 20th century, and how the California food movement rebelled against big agribusiness to launch the local organic food movement.",1000000,,,7.1,234
tt1286537,"Food, Inc.",,2008,PG,"Magnolia Pictures, Participant",USA,English,94.0,Robert Kenner,"Robert Kenner, Elise Pearlstein","Michael Pollan, Eric Schlosser, Richard Lobb","Documentary, News",An unflattering look inside America's corporate controlled food industry.,,4417674,4606199,7.8,48222
tt0309600,Food of Love,,2002,R,"42nd Street Productions S.L., Els Films de la Rambla",Spain,English,112.0,Ventura Pons,"David Leavitt , Ventura Pons","Paul Rhys, Kevin Bishop, Juliet Stevenson","Drama, Music, Romance","Paul, a handsome and talented music student is employed as the page-turner at one of the world famous pianist Kennington's concerts in San Francisco.",,43922,113164,6.0,1563
tt8569230,Foods That Cure Disease,,2018,,Post Reel Pictures,USA,English,256.0,Craig McMahon,,"T. Colin Campbell, Caldwell Esselstyn Jr., Michael Greger",Documentary,"Over 4 hours of crucial video. Diagnosed with high cholesterol, Craig McMahon took control of his health and beat his genetic fate by consuming a whole plant-based diet inspired by Doctors ",85000,,,6.0,88
tt1826692,Fools on the Hill,,2012,Not Rated,"Honor in Office Productions, Zuko Films",USA,English,80.0,Jed Rigney,Jed Rigney,"Jerrol LeBaron, Dean Cain, Ed Begley Jr.",Documentary,"American politicians don't write the laws or read the laws and then they pass the laws. Disgusted with the corruption, an average businessman exposes incompetence and greed while trying to single-handedly fix how laws are passed.",250000,,,8.2,54
tt1087447,Footprints,,2009,Not Rated,Our Gal Pictures,USA,English,80.0,Steven Peros,Steven Peros,"Sybil Darrow, H.M. Wynant, Pippa Scott","Drama, Mystery","An amnesiac young woman (Sybil Temtchine) wakes up, face down on the footprints of Graumans Chinese Theatre, and spends one day, from sunrise to sunset, entirely on Hollywood Boulevard, ",,,,4.8,106
tt6079160,"Footprints, the Path of Your Life",,2016,PG,Infinito mas uno,Spain,English,89.0,Juan Manuel Cotelo,"Juan Manuel Cotelo , Alexis Martínez",,Documentary,"A Roman Catholic priest leads a band of ten young men from various backgrounds on a pilgrimage. They walk from the south of France along the less popular Northern Route of the ""Camino"" to ",EUR200000,,145730,6.1,220
tt0770753,Footsteps,,2006,Not Rated,Random Films,UK,English,80.0,Gareth Evans,Gareth Evans,"Nicholas Bool, Mads Koudal, Jared Morgan","Drama, Thriller","A young man called Andrew is forced to endure a bitter encounter with a man known as the Cameraman, who enjoys filming beatings, murders and rapes in an abandoned underpass.",GBP10000,,,4.2,259
tt2176786,For a Woman,Pour une femme,2013,,"Alexandre Films, Rise Films",France,French,110.0,Diane Kurys,Diane Kurys,"Benoît Magimel, Mélanie Thierry, Nicolas Duvauchelle",Drama,"The story of the marriage between Michel and Lena, as told by their daughter Anne, with reflections on the mystery of abiding love.",,32286,1232286,6.5,656
tt0022905,Forbidden,,1932,Approved,Columbia Pictures,USA,English,85.0,Frank Capra,"Frank Capra , Jo Swerling","Barbara Stanwyck, Adolphe Menjou, Ralph Bellamy","Drama, Romance","A librarian takes a cruise and falls for an unobtainable man, a district attorney married to a crippled woman.",,,,6.9,1213
tt6538102,Forbidden Games: The Justin Fashanu Story,,2017,PG-13,"Black Sun Media, Darke Films",UK,English,80.0,"Jon Carey, Adam Darke",,"Justin Fashanu, John Fashanu, Bevan Celestine",Documentary,The tragic story of the first and only football player to come out as gay whilst still playing.,,,,6.5,230
tt0042473,Forbidden Jungle,,1950,Approved,Jack Schwarz Productions,USA,English,66.0,Robert Emmett Tansey,"Frances Kavanaugh , Frances Kavanaugh","Don C. Harvey, Forrest Taylor, Alyce Louis","Action, Adventure","A hunter is hired to take an expedition deep into the African jungle to search for a white boy lost in a plane crash years before, and who has been rumored to be living among the wild animals.",,,,4.2,56
tt0083958,Forbidden Love,,1982,Not Rated,"Gross-Weston Productions, Moonlight Productions",USA,English,100.0,Steven Hilliard Stern,"Priscilla English , Laurian Leggett","Yvette Mimieux, Andrew Stevens, Lisa Lucas","Drama, Romance","A young doctor meets and falls in love with the older Joanna, who is on the board of directors at his hospital. The people around them, including their families, have a hard time accepting ",,,,6.1,65
tt0049223,Forbidden Planet,,1956,G,Metro-Goldwyn-Mayer (MGM),USA,English,98.0,Fred M. Wilcox,"Cyril Hume , Irving Block","Walter Pidgeon, Anne Francis, Leslie Nielsen","Action, Adventure, Sci-Fi",A starship crew goes to investigate the silence of a planet's colony only to find two survivors and a deadly secret that one of them has.,1900000,,,7.6,42489
tt0455447,Forbidden Secrets,,2005,TV-14,"Incendo Productions, JB Media",USA,English,88.0,Richard Roy,Karen Craig,"Kristy Swanson, David Keeley, Christopher Bondy","Crime, Drama, Mystery","While going through a difficult divorce from her domineering, businessman husband, Alexandra moves back into her old childhood home, where she's forced to re-examine the circumstances ",,,,4.9,355
tt0083959,Forbidden World,,1982,R,"Jupiter Film Productions., New World Pictures",USA,English,77.0,Allan Holzman,"Tim Curnen , Jim Wynorski","Jesse Vint, Dawn Dunlap, June Chadwick","Horror, Sci-Fi","In the distant future, a federation marshal arrives at a research lab on a remote planet where a genetic experiment has gotten loose and begins feeding on the dwindling scientific group.",1000000,,,5.2,3580
tt0080752,Forbidden Zone,,1982,R,Hercules Films Ltd.,USA,English,74.0,Richard Elfman,"Richard Elfman , Richard Elfman","Gene Cunningham, Marie-Pascale Elfman, Virginia Rose","Comedy, Fantasy, Musical",The bizarre and musical tale of a girl who travels to another dimension through the gateway found in her family's basement.,,,,6.7,4280
tt0077572,Force 10 from Navarone,,1978,PG,"Columbia Pictures, Navarone Productions",UK,English,118.0,Guy Hamilton,"Alistair MacLean , Robin Chapman","Harrison Ford, Robert Shaw, Edward Fox","Action, Drama, War","During World War II, several oddly assorted military experts are teamed in a mission to raid and destroy a bridge vital to enemy strategy.",5000000,7230000,7230000,6.4,15733
tt5156746,Force 2,,2016,Not Rated,"J.A. Entertainment, Sunshine Pictures",India,Hindi,127.0,Abhinay Deo,"Jasmeet K. Reen, Parveez Sheikh","John Abraham, Sonakshi Sinha, Tahir Raj Bhasin","Action, Thriller",ACP Yashvardhan teams up with RAW Agent KK to bring down the mole within RAW.,INR1100567636,,189742,6.2,4360
tt0097377,Forced March,,1989,Not Rated,Atkins Pictures,Hungary,English,104.0,Rick King,"Dick Atkins, Karl Bardosh","Chris Sarandon, Renée Soutendijk, Josef Sommer","Drama, History, War","Ben Kline is a successful television actor looking for a meaningful role to make him a movie star. When he sets out to play a hero who died in the Holocaust, he is forced to face the ",2700000,,,7.2,60
tt1884312,Forced to Fight,,2011,Not Rated,"Capital Arts Entertainment, Castel Films",Canada,English,101.0,Jonas Quastel,"Andrew Bronstein , Patrick Dussault","Peter Weller, Gary Daniels, Arkie Reece",Action,"Blackmailed back into the arena by a ruthless crime boss, a former underground fighting legend must survive a gauntlet of savage matches where losing just one fight... means losing it all.",,,,4.3,681
tt0141098,Forces of Nature,,1999,PG-13,"DreamWorks, Roth-Arnold Productions",USA,English,105.0,Bronwen Hughes,Marc Lawrence,"Sandra Bullock, Ben Affleck, Maura Tierney","Comedy, Romance",A soon-to-be-married man encounters an exciting stranger after his plane suffers an accident on takeoff.,75000000,52900680,93900680,5.4,30842
tt1405500,For Colored Girls,,2010,R,"Lionsgate, Tyler Perry Studios",USA,English,133.0,Tyler Perry,"Tyler Perry , Ntozake Shange","Janet Jackson, Anika Noni Rose, Whoopi Goldberg",Drama,"Each of the women portray one of the characters represented in the collection of twenty poems, revealing different issues that impact women in general and women of color in particular.",21000000,37729698,37747016,6.1,6830
tt0091068,Foreign Body,,1986,PG-13,,UK,English,111.0,Ronald Neame,"Céline La Frenière, Roderick Mann","Victor Banerjee, Warren Mitchell, Denis Quilley",Comedy,"An unemployed Indian engineer emigrates to England to find work and through a series of circumstances, ends up impersonating a doctor to win the attention of an attractive young woman.",,,,6.1,224
tt1146283,Foreign Exchange,,2008,R,"Casting House, Full Glass Films",USA,English,85.0,Danny Roth,"Elliott Phear , Joel Solomon","Ryan Pinkston, Vanessa Lengies, Randy Wayne",Comedy,"Four high school friends plan to ride out their senior year taking easy classes, including a program for housing foreign exchange students and eventually all attending Ohio State. Hurdles ",1000000,,,4.1,1243
tt2915134,Foreign Land,,2016,Not Rated,"1211 Entertainment, Zoom Films",Mexico,English,95.0,Rafi Girgis,"Peter Allen, Peter Allen III","Jeffrey Licon, Alex Frnka, Peter Holden","Drama, Family",Life changed for Alejandro Reis - Alex - in just a few brief moments when he discovers that he is not an American citizen. His parents brought him across the Mexican border when he was just,1500000,,,4.7,145
tt1492841,Foreign Letters,,2012,G,"NBTV Studios, Thier Productions",USA,English,99.0,Ela Thier,Ela Thier,"Noa Rotstein, Dalena Le, Ela Thier","Comedy, Drama","A bittersweet coming-of-age film, Foreign Letters is itself a love letter to the unshakeable bond between friends. Set in the pre-email era of the 1980s, young Ellie, newly arrived to the ",40000,,,6.8,183
tt2403419,Para Elisa,,2012,,Produccions del Primer Cinquena,Spain,Spanish,75.0,Juanra Fernández,Juanra Fernández,"Ana Turpin, Ona Casamiquela, Luisa Gavasa",Thriller,"When a Spanish student needs money for her senior trip, she applies for a babysitting job, unaware of the circumstances. Can she stay alive, save her best friend, and still make her senior trip?",,,145540,4.2,716
tt4742274,Forest Fairies,,2015,,Brain Power Studio,Canada,English,,Justin G. Dyck,Keith Cooper,"Emily Agard, Lora Burke, Brian Scott Carleton",1h 30min,Amanda's horse Tanner helps her discover a hidden village of FOREST FAIRIES who offer to help stop an evil land developer from tricking Amanda's mom into selling the family country inn. In ,,,,6.2,62
tt2145719,Forest of Crocodiles,,2009,,Flux Films,South Africa,English,52.0,Mark Aitken,Mark Aitken,,Documentary,"How do white South Africans deal with their fears of crime and violence? Like crocodiles, some survive without evolving, living with their fears. Others make fear their friend and evolve in ways you'd never imagine.",GBP30000,,,,
tt2732092,Forest of the Dancing Spirits,De dansande andarnas skog,2013,Not Rated,"Eye Steel Film, Linda Västrik Filmproduktion",Sweden,Swedish,104.0,Linda Västrik,Linda Västrik,,Documentary,"""In the beginning, women lived apart, unaware of the existence of men. Until one day, when the first woman, Toli, who was brave and adventurous traveled deep into the forest. Toli ",CAD1563204,,,7.5,146
tt0104290,Forever,,1992,R,"DDM Film Corporation, Triax Entertainment Group",USA,English,93.0,Thomas Palmer Jr.,"Jacqueline Giroux , Thomas Palmer Jr.","Sean Young, Terence Knox, Diane Ladd","Horror, Mystery","A director of rock videos moves into the house where William Desmond Taylor, a famous director during the silent era, was murdered. He finds some old reels of film, and as he plays the film",,,,4.4,86
tt2555652,Forever,,2015,R,"Elysium Bandini Studios, Foreverland Productions",USA,English,94.0,Tatia Pilieva,"Gill Dennis, Tatia Pilieva","Deborah Ann Woll, Luke Grimes, John Diehl",Drama,Alice is a young investigative reporter. She suffers a sorrowful loss but finds an enigmatic commune where she starts to find her will to live and love again.,,1598,1598,5.3,511
tt8788634,Forever Chape,Para Sempre Chape,2018,,Trailer Media,Uruguay,Spanish,80.0,Luis Ara,Luis Ara,,Documentary,"FOREVER CHAPE tells the story of the soccer team Chapecoense, from Santa Catarina, Brazil. A club with an incredible spirit that didn't stop and in honor of the victims and the survivors of the tragedy, the club today looks reborn.",,,2552,7.5,150
tt0196723,Forever Lulu,,2000,R,"Cinelulu Internationale Filmproduktiongesellshaft mbH and Co. 1 Beteilegung KG, Cinerenta Medienbeteiligungs KG",Germany,English,99.0,John Kaye,John Kaye,"Melanie Griffith, Patrick Swayze, Penelope Ann Miller","Drama, Romance",A schizophrenic romantic tracks down her college sweetheart to help her find their son she gave up for adoption sixteen years ago to the dismay of his new wife.,20000000,,,5.6,1171
tt0179182,Forever Mine,,1999,R,"Forever Mine (UK) Limited, J&M Entertainment",UK,English,115.0,Paul Schrader,Paul Schrader,"Joseph Fiennes, Ray Liotta, Gretchen Mol","Crime, Drama, Romance",An affair between a cabana boy and the young wife of a sinister politician triggers a 16-year vendetta between the two men.,17000000,,,5.3,2157
tt4103724,Forever My Girl,,2018,PG,LD Entertainment,USA,English,108.0,Bethany Ashton Wolf,"Bethany Ashton Wolf , Heidi McLaughlin","Alex Roe, Jessica Rothe, Abby Ryder Fortson","Drama, Music, Romance",After being gone for a decade a country star returns home to the love he left behind.,3500000,16376066,16376066,6.7,11864
tt5529828,Forever Pure,,2016,,"Inside Out Films, Maya Films Ltd.",UK,Hebrew,85.0,Maya Zinshtein,,"Eli Cohen, Arcadi Gaydamak, Ariel Harush",Documentary,"One season and one football team in crisis, as power, money and politics fuel a club spiralling out of control.",,,,7.4,689
tt0840322,Forever Strong,,2008,PG-13,"Go Films, Picture Rock Entertainment",USA,English,112.0,Ryan Little,"David Pliler, Dony West","Sean Faris, Penn Badgley, Gary Cole","Drama, Sport",A rugby player is put up in a juvenile detention center. There he plays for the Highland Rugby team and ultimately plays against his father in the National Championships.,,719556,719556,7.2,9903
tt1232162,Forever the Moment,Uri saengae choego-ui sungan,2008,,"Inkas Film & T.V. Productions, MK Pictures",South Korea,Korean,124.0,Soon-rye Yim,"Hyeon Na , Soon-rye Yim","So-Ri Moon, Jeong-eun Kim, Natallia Bulynia","Drama, Sport","Once a professional Korean handball player, Mi-Sook (Moon So-Ri) is now working in a grocery store after her team disbanded. Hae-Kyung (Kim Jung-Eun), now a coach for a handball team in ",,,27259300,6.5,344
tt0217498,Forget Me Never,,1999,TV-PG,"Alliance Atlantis Communications, Citadel Entertainment",Canada,English,95.0,Robert Allan Ackerman,"H. Haden Yelin , Renee Longstreet","Mia Farrow, Martin Sheen, Roberta Maxwell",Drama,"Diane McGowin was employed as an administrative assistant for a group of attorneys in private practice. She found herself forgetting things, especially losing short term memory. She ",,,,6.0,253
tt1147684,Forget Me Not,,2009,R,"Capstone Entertainment Group, Vindicated Pictures",USA,English,103.0,Tyler Oliver,"Jamieson Stern, Tyler Oliver","Carly Schroeder, Cody Linley, Brie Gabrielle","Horror, Romance, Thriller",Recent high school graduates become prey of the vengeful spirit of an innocent girl they wronged long ago.,1300000,,,5.2,5557
tt1327618,Forgetting Dad,,2008,,"Das Kleine Fernsehspiel (ZDF), Hoferichter & Jacobs",Germany,English,84.0,"Rick Minnich, Matt Sweetwood","Rick Minnich, Matt Sweetwood",,Documentary,"One week after a seemingly harmless car accident, a 45-year-old man suffers total amnesia. Christening himself the ""New Richard,"" he embarks upon a new life with a new wife far away from ",,,,6.8,118
tt1492842,Forgetting the Girl,,2012,Not Rated,"Forgetting the Girl, Full Stealth Films",USA,English,85.0,Nate Taylor,Peter Moore Smith,"Christopher Denham, Lindsay Beamish, Elizabeth Rice","Drama, Thriller","Haunted by a traumatic history, photographer Kevin Wolfe (Christopher Denham) struggles to systematically forget all his bad memories, but erasing his past threatens to consume his future. ",,,,5.3,974
tt2402114,Forgive - Don't Forget,,2018,TV-PG,"Create Entertainment, Shaking Hands Productions",USA,English,69.0,"Brad J. Bennett, Jonah Guelzo",Austin Journey,"Alex Bennett, Glenn D. Frazier, Kazuaki Kato","Documentary, History, War",A sweeping journey about an American returning a surrendered Japanese samurai sword from World War II.,,,128000,6.7,63
tt6679412,Forgive Us Our Debts,Rimetti a noi i nostri debiti,2018,TV-MA,"La Luna, Lotus Production",Italy,Italian,104.0,Antonio Morabito,"Antonio Morabito, Amedeo Pagani","Claudio Santamaria, Marco Giallini, Jerzy Stuhr",Drama,A man struggling under the crushing weight of debt must work as a tax collector to pay off his creditors.,EUR2000000,,,6.2,1035
tt0489707,Forgiving Dr. Mengele,,2006,Not Rated,Media Process Group Inc.,USA,English,82.0,"Bob Hercules, Cheri Pugh",,"Eva Mozes Kor, Sami Adwan, Dan Bar-On",Documentary,"Eva Mozes Kor, who survived Josef Mengele's cruel twin experiments in the Auschwitz concentration camp, shocks other Holocaust survivors when she decides to forgive the perpetrators as a way of self-healing.",,10403,10403,7.1,521
tt5329934,Forgotten in California,Forgotten,2016,,FireWater Production,USA,English,53.0,"Nadia Ali , Kayla Eva",,,Documentary,Dive into the cruel reality of the Los Angeles homeless population. From Venice Beach to Skid Row to the lights and glitters of Hollywood blvd.,,,,8.1,15
tt1226227,Forgotten Ellis Island,,2008,TV-PG,Boston Film & Video Productions,USA,English,62.0,Lorie Conway,,"Elliott Gould, Mary C. McKitrick",Documentary,"From PBS - Visit the abandoned immigrant hospital on Ellis Island. During the great wave of immigration, 22 medical buildings sprawled across two islands adjacent to Ellis Island, the ",550000,,,7.5,41
tt5997358,Forgotten Evil,,2017,TV-14,The Asylum,USA,English,90.0,Anthony C. Ferrante,Anthony C. Ferrante,"Masiela Lusha, Kyle McKeever, Angie Teodora Dick","Drama, Horror, Mystery",A woman with amnesia tries to restart her life until the past comes back to haunt her.,,,,4.9,271
tt0065104,Gunman of Ave Maria,Il pistolero dell'Ave Maria,1969,Unrated,"B.R.C. Produzione S.r.l., Ízaro Films",Italy,Italian,80.0,Ferdinando Baldi,"Vincenzo Cerami , Pier Giovanni Anchisi","Leonard Mann, Luciana Paluzzi, Pietro Martellanza",Western,"Mann is a gunman informed by a childhood friend that his father was murdered years earlier by his mother and her lover. To make matters worse, Mann's sister, who is in love with his friend,",,,,6.6,565
tt4223204,Forgotten Plague,,2015,,Electric Puzzle Productions,USA,English,,"Nicole Castillo, Ryan Prior","Ryan Prior , Ryan Prior",,1h 21min,A journalist afflicted with the underresearched debilitating condition known as Chronic Fatigue Syndrome embarks on a quest to find out why the CDC and medical system have neglected his disease and left millions sidelined from life.,,,,8.2,104
tt4125856,For Grace,,2015,Not Rated,"For Grace Film, The Chicago Tribune",USA,English,92.0,"Mark Helenowski , Kevin Pang",,,"Documentary, Biography, Family","Curtis Duffy, one of the country's most renowned chefs, is building his dream restaurant despite the nightmarish state of his personal life. The recipient of two coveted Michelin stars, ",,,,7.4,723
tt1566501,For Greater Glory: The True Story of Cristiada,,2012,R,"Dos Corazones Films, NewLand Films",Mexico,Spanish,145.0,Dean Wright,Michael Love,"Andy Garcia, Oscar Isaac, Catalina Sandino Moreno","Drama, History, War",A chronicle of the Cristeros War (1926-1929); a war by the people of Mexico against the atheistic Mexican government.,12000000,5672846,9622846,6.5,4299
tt4157510,For Here or to Go?,,2015,,Many Cups of Chai Films,USA,English,105.0,Rucha Humnabadkar,Rishi Bhilawadikar,"Ali Fazal, Melanie Chandra, Rajit Kapur","Comedy, Drama",An aspiring Indian tech entrepreneur in the Silicon Valley finds himself unexpectedly battling the bizarre American immigration system to keep his dream alive or prepare to return home forever.,,,,6.7,405
tt1567233,Forks Over Knives,,2011,PG,Monica Beach Media,USA,English,90.0,Lee Fulkerson,Lee Fulkerson,"Lee Fulkerson, Matthew Lederman, Alona Pulde",Documentary,"Examines the profound claim that most, if not all, of the degenerative diseases that afflict us can be controlled, or even reversed, by rejecting our present menu of animal-based and processed foods.",,739561,739561,7.8,10683
tt7051624,For Love or Money,The Revenger: An Unromantic Comedy,2019,,"Goldfinch, Solar Productions",UK,English,95.0,Mark Murphy,"Sabrina Lepage , Mark Murphy","Robert Kazinsky, Samantha Barks, Rachel Hurd-Wood",Comedy,"A fairy tale romance takes an unexpected turn when Mark discovers his beautiful bride-to-be, Connie, has actually been plotting against him.",,,,5.7,695
tt1648201,For Lovers Only,,2011,Not Rated,"Polish Brothers Construction, Prohibition Pictures",USA,English,87.0,Michael Polish,Mark Polish,"Mark Polish, Stana Katic, Jean-Claude Thibaut","Comedy, Drama, Romance",An American photographer runs into an old flame while on assignment in Paris.,,,,7.1,1449
tt1121786,Formosa Betrayed,,2009,R,"Formosa Films, Living Films",USA,English,103.0,Adam Kane,"Will Tiao , Katie Swain","James Van Der Beek, Wendy Crewson, John Heard",Thriller,An FBI agent while unveiling a series of international conspiracy is embroiled in a set of political intrigue.,,225341,326034,6.1,1340
tt1043869,For My Father,Sof Shavua B'Tel Aviv,2008,Not Rated,"Praxis Films, Israfilm Ltd.",Germany,Hebrew,100.0,Dror Zahavi,"Ido Dror, Jonatan Dror","Shredi Jabarin, Hili Yalon, Shlomo Vishinsky",Drama,"A suicide bomber becomes dependent on the kindness of strangers when his explosives won't detonate, giving him time to meet some of the people he's targeting.",,,186888,7.2,628
tt0463996,For One Night,,2006,TV-14,VZS Productions,USA,English,89.0,Ernest R. Dickerson,Denitria Harris-Lawrence,"Raven-Symoné, Aisha Tyler, Sam Jones III","Drama, Romance","Their town always had two proms, one for the whites and one for the blacks. When both proms wanted the same DJ, Brianna McCallister suggested combining the proms, which would also mean more",,,,6.4,373
tt7709710,Forrest Shaw: Poor Decisions,,2018,TV-MA,Comedy Dynamics,USA,English,58.0,Clyde Scott,Forrest Shaw,,Comedy,"Described by Jim Jefferies as ""F@#!%ing Hilarious"" and by Bill Burr as ""One of my favorites to watch,"" this former marine biologist-turned-comedian is an expert at pointing out the ",,,,5.3,31
tt0762096,For Sale by Owner,,2006,R,Chheda Films,USA,English,90.0,Pritesh Chheda,Pritesh Chheda,"Amanda Brown, John Lansch, Marc Hustvedt",Thriller,"On a stormy night, with a serial killer on the loose, Sera invites a stranger who could be a serial killer",250000,,,3.8,333
tt2093995,Fort Bliss,,2014,TV-14,"Yeniceri Produksiyon A.S., National Picture Show Entertainment",Turkey,English,116.0,Claudia Myers,"Claudia Myers , Claudia Myers","Michelle Monaghan, Emmanuelle Chriqui, Pablo Schreiber","Drama, War","After returning home from an extended tour in Afghanistan, a decorated U.S. Army medic and single mother struggles to rebuild her relationship with her young son.",1000000,,669247,6.4,2818
tt5799756,For the Birds,Vir die Voëls,2016,,The Film Factory,South Africa,Afrikaans,121.0,Quentin Krog,"Sean Robert Daniels , Quentin Krog","Simoné Nortmann, Francois Jacobs, Lara Kinnear","Comedy, Drama, Romance","During the South African 70's, a young nurse ruffles feathers as she shows a small town, and its golden boy, what it means to be an independent woman.",,,633959,7.8,203
