imdb_id,title,original_title,year,rating,companies,country,language,duration,directors,writers,actors,genres,synopsis,budget,gross_us,gross_worldwide,score,votes
tt5233410,The Enchanted Cottage,,2016,,"Art Institute of the Inland Empire, Theatrical Arts International",USA,English,87.0,"Andrew Fisher, Joseph Henson","Joseph Henson, Anthony Rhine","Rene Abelar, John McCool Bowers, Tarika Brandt","Drama, Romance","The Enchanted Cottage is a romantic retelling of Sir Arthur Wing Pinero's classic play. When socialite Oliver Bradshaw is disfigured by war wounds, he hides from his father to convalesce in",250000,,,3.7,162
tt3746700,The Encounter,,2015,,FunHouse Features,USA,English,85.0,Robert Conway,Robert Conway,"Clint James, Owen Conway, Megan Drust","Horror, Sci-Fi","When Collin Bastrow is found in the forest, alone and afraid, he has a shocking story to tell. As he struggles to recount the events of the previous night his memories return in a series of",,,,3.4,376
tt0402162,The End,,2004,Not Rated,,USA,English,84.0,Kirby Dick,,,Documentary,"One of the most powerfully intimate films ever made about the final stages of life, 'The End' is a profound and moving chronicle of five hospice patients whose stories are in turns honest, humorous, and heart-breaking.",,,,7.6,91
tt3986820,The Endless,,2017,Not Rated,"Snowfort Pictures, Pfaff & Pfaff Productions",USA,English,111.0,"Justin Benson, Aaron Moorhead",Justin Benson,"Aaron Moorhead, Justin Benson, Callie Hernandez","Fantasy, Horror, Sci-Fi","As kids, they escaped a UFO death cult. Now, two adult brothers seek answers after an old videotape surfaces and brings them back to where they began.",,272020,956425,6.5,24964
tt0060371,The Endless Summer,,1966,Not Rated,Bruce Brown Films,USA,English,95.0,Bruce Brown,Bruce Brown,"Robert August, Michael Hynson, Lord James Blears","Documentary, Sport","The crown jewel to ten years of Bruce Brown surfing documentaries. Brown follows two young surfers around the world in search of the perfect wave, and ends up finding quite a few in addition to some colorful local characters.",50000,10233,10233,7.8,4759
tt1827578,The End of Love,,2012,Not Rated,Poor Rich Kids,USA,English,89.0,Mark Webber,Mark Webber,"Mark Webber, Alia Shawkat, Shannyn Sossamon",Drama,"When the mother of his infant son unexpectedly passes away, struggling actor Mark grapples with fatherhood and his inability to grow up. And when he sparks with a single mother, he learns how his choices have real-life consequences.",,9342,9342,5.9,1606
tt5859140,The End of Meat,,2017,TV-PG,Blackrabbit Images,Germany,,94.0,Marc Pierschel,,"Jason Ball, Gene Baur, Ryan Bethencourt",Documentary,The End of Meat reveals the hidden impact of meat consumption; explores the opportunities and benefits of a shift to a more compassionate diet; and raises critical questions about the future role of animals in our society.,,,,6.2,260
tt0903943,The End of Poverty?,,2008,Not Rated,"Cinema Libre Studio, The Robert Schalkenbach Foundation",USA,English,106.0,Philippe Diaz,Philippe Diaz,"Martin Sheen, Amartya Sen, John Perkins",Documentary,A phenomenal discourse on why poverty exists when there is so much wealth in the world. A must see for anyone wanting to understand not only the US economic system but the foundations of today's global economy.,1000000,57805,57805,7.4,422
tt3416744,The End of the Tour,,2015,R,"Modern Man Films, Anonymous Content",USA,English,106.0,James Ponsoldt,"Donald Margulies , David Lipsky","Jason Segel, Jesse Eisenberg, Anna Chlumsky","Biography, Drama","The story of the five-day interview between Rolling Stone reporter David Lipsky and acclaimed novelist David Foster Wallace, which took place right after the 1996 publication of Wallace's groundbreaking epic novel, 'Infinite Jest.'",,3002884,3072991,7.3,26697
tt2176504,The End of Time,,2012,TV-G,"Grimthorpe Film, Maximage GmbH",Switzerland,English,109.0,Peter Mettler,"Alexandra Rockingham Gill , Peter Mettler","Peter Mettler, Freya Blekman, Richie Hawtin",Documentary,Explores our perception of time.,,4375,4375,6.1,350
tt1756803,The End Times: In the Words of Jesus,,2006,,"Discovery Media Procuctions, Questar",USA,English,61.0,Lad Allen,Wayne P. Allen,"Ed Hindson, Thomas Ice, Tim LaHaye",Documentary,Jesus Christ spoke of signs that will announce the most catastrophic period in our planet's history: the seven years called the Tribulation!,,,,5.4,13
tt6048414,The Enemies Within,,2016,,,USA,English,88.0,Judd Saul,,"John C. Drew, Clare Lopez, Trevor Loudon",Documentary,"Trevor Loudon's terrifying documentary ""Enemies Within"" exposes the ties between elected officials in the highest reaches of the United States government and their radical, anti-American allies.",100000,,,5.5,224
tt0109730,The Enemy Within,,1994,Not Rated,"Home Box Office (HBO), Papazian-Hirsch Entertainment International",USA,English,86.0,Jonathan Darby,"Fletcher Knebel , Charles W. Bailey II","Forest Whitaker, Sam Waterston, Dana Delany","Drama, Thriller","A Colonel working at the Joint Chiefs of Staff uncovers a plot by his superior to use military force to remove the elected President, who always opposed Pentagon budget increases, and to replace him with a much tamer Vice-President.",,,,5.8,1001
tt0461660,The Engagement Ring,,2005,TV-PG,"Bauman Entertainment, FourBoys Entertainment",USA,English,89.0,Steven Schachter,"Rodney Patrick Vaccaro  , Frank Denson","Patricia Heaton, Vincent Spano, Tony Lo Bianco","Comedy, Drama, Romance","A long-lost engagement ring still divides childhood sweethearts who are now in their golden years. Now, her daughter (Heaton) and his nephew meet and find that their attraction is hindered by the old feud.",,,,6.4,526
tt0112966,The Englishman Who Went Up a Hill But Came Down a Mountain,,1995,PG,"Miramax, Parallax Pictures",UK,English,99.0,Christopher Monger,"Ifor David Monger , Christopher Monger","Hugh Grant, Tara Fitzgerald, Colm Meaney","Comedy, Drama","When an English cartographer must tell a Welsh village that their mountain is only a hill, the offended community sets out to change that.",,10904930,10904930,6.6,15632
tt1200060,The English Surgeon,,2007,TV-14,"Bungalow Town Productions, Eyeline Films",UK,English,93.0,Geoffrey Smith,,,Documentary,This documentary offers a glimpse into the life of an English neurosurgeon (Henry Marsh) situated in Ukraine as we are exposed to the overwhelming dilemmas he has to face and the burden he has to carry throughout his profession.,GBP350000,,,8.1,666
tt2055765,The English Teacher,,2013,R,"Artina Films, Mirabelle Pictures Productions",USA,English,93.0,Craig Zisk,"Dan Chariton, Stacy Chariton","Julianne Moore, Michael Angarano, Greg Kinnear","Comedy, Drama",An English teacher's life is disrupted when a former student returns to her small town after failing as a playwright in New York.,,104810,320013,5.8,11365
tt1650535,The Entitled,,2011,R,"South Creek Pictures, Dynan Productions",Canada,English,91.0,Aaron Woodley,William Morrissey,"Kevin Zegers, Ray Liotta, Laura Vandervoort","Crime, Thriller","A young man, broke and jobless, abducts three rich college kids to try and get money from their fathers.",4500000,,,6.1,6115
tt6625254,Theeram,,2017,,Round Up Cinema,India,Malayalam,109.0,Saheed Arafath,Prinishpp,"Pranav Ratheesh, Maria Yohannan, Askar Ameer","Drama, Romance","An ordinary man, Ali, makes a living by riding an auto rickshaw in the night. One day, he meets a woman called Suhra and falls in love with her. He tries to woo her in various ways but ",,,,6.4,61
tt7060460,Theeran Adhigaram Ondru,Theeran Adhigaaram Ondru,2017,Not Rated,Dream Warrior Pictures,India,Tamil,157.0,H. Vinoth,H. Vinoth,"Karthi, Rakul Preet Singh, Abhimanyu Singh","Action, Crime, Thriller","Theeran, a police officer, tries to decode a series of cold blood events based on same pattern.",,,238484,8.3,7280
tt6069126,The Escape,,2017,Unrated,"Lorton Entertainment, Shoebox Films",UK,English,101.0,Dominic Savage,Dominic Savage,"Gemma Arterton, Dominic Cooper, Frances Barber",Drama,An ordinary woman makes an extraordinary decision which will change her life forever.,,14018,390881,5.9,1515
tt7375578,The Escape Of Prisoner 614,The Escape of Prisoner 614,2018,PG-13,"Yale Productions, SSS Entertainment",USA,English,97.0,Zach Golden,Zach Golden,"Ron Perlman, Martin Starr, Jake McDorman","Action, Adventure, Comedy","Two inept, small-town Sheriff's Deputies catch an escaped prisoner that they believe was wrongly convicted.",,,,4.5,733
tt0108059,La scorta,,1993,Not Rated,Claudio Bonivento Productions,Italy,Italian,96.0,Ricky Tognazzi,"Graziano Diana , Simona Izzo","Carlo Cecchi, Enrico Lo Verso, Claudio Amendola","Action, Crime, Drama","A dedicated, tightly-knit group of bodyguards take on additional duties while safeguarding an honest judge designated to investigate official corruption in Sicily.",,147107,147107,6.7,784
tt3793788,The Escort,,2016,Not Rated,"Cloverhill Pictures, Perspective Productions",USA,English,88.0,Will Slocombe,"Michael Doneger, Brandon Cohen","Lyndsy Fonseca, Michael Doneger, Tommy Dewey","Comedy, Drama, Romance","Desperate for a good story, a sex-addicted journalist throws himself into the world of high-class escorts when he starts following a Stanford-educated prostitute.",,,,6.0,10624
tt4313982,The Evangelist,,2017,,"ShutUp Louie Productions, Baffled Entertainment",USA,English,77.0,Joseph Pepitone,"Keith Collins , Billy Pepitone","Keith Collins, Doug Bollinger, Samantha Artese","Horror, Thriller",'The straightest people can be the most twisted',,,,6.3,324
tt1836953,The Eve,,2015,Not Rated,"Electronic Bass Entertainment, Transcendental Pictures",USA,English,90.0,Ritchie Steven Filippi,Evan Bass,"Evan Bass, María DiDomenico, Al Thompson","Horror, Thriller","Friends head off to the remote island of Martha's Vineyard to celebrate New Year's Eve and reconnect. As tensions rise, an unforeseen presence halts celebrations and instead turns their holiday into a fight to live through to the new year.",,,,4.2,269
tt0116240,The Evening Star,,1996,PG-13,Rysher Entertainment,USA,English,129.0,Robert Harling,"Larry McMurtry , Robert Harling","Shirley MacLaine, Bill Paxton, Juliette Lewis","Comedy, Drama, Romance","Continuing the story of Aurora Greenway in her latter years. After the death of her daughter, Aurora struggled to keep her family together, but has one grandson in jail, a rebellious ",,12767815,12767815,5.9,3967
tt1433343,The Eves,,2012,,CoNation Film Productions,USA,English,85.0,Tyler Glodt,"Matthew Albrecht , Tyler Glodt","Matthew Albrecht, Stewart W. Calhoun, Cathy Baron",Thriller,"A group of students are en route to the beach for spring break when their car overheats near a crumbling hunting lodge, leaving them alone and defenseless while an unseen force attacks them from all sides.",500000,,,4.2,358
tt0083907,The Evil Dead,,1981,NC-17,Renaissance Pictures,USA,English,85.0,Sam Raimi,Sam Raimi,"Bruce Campbell, Ellen Sandweiss, Richard DeManincor",Horror,"Five friends travel to a cabin in the woods, where they unknowingly release flesh-possessing demons.",350000,2400000,2893091,7.5,174766
tt4035898,The Evil in Us,,2016,Not Rated,"Sandcastle Pictures, Province of British Columbia Film Incentive BC",Canada,English,90.0,Jason William Lee,Jason William Lee,"Debs Howard, Danny Zaporozan, Behtash Fazlali",Horror,"While on a fourth of July holiday, six best friends fall victim to the insidious plan of a mysterious organization when they are unknowingly transformed into bloodthirsty cannibals.",,,,5.4,2410
tt0087222,The Evil That Men Do,,1984,R,"Capricorn, Capricorn Company",Mexico,English,90.0,J. Lee Thompson,"R. Lance Hill , R. Lance Hill","Charles Bronson, Theresa Saldana, Joseph Maher","Action, Drama, Thriller",A professional killer comes out of retirement to investigate and avenge the brutal murder of an old friend.,4600000,13102025,13102025,6.1,3178
tt0339736,The Evil Within,,2017,Not Rated,"Supernova LLC, The Writers Studio",USA,English,98.0,Andrew Getty,Andrew Getty,"Sean Patrick Flanery, Dina Meyer, Frederick Koehler",Horror,"The sadistic tale of a lonely, mentally handicapped boy who befriends his reflection in an antique mirror. This demonic creature orders him to go on a murderous rampage to kill the people he loves most.",6000000,,,5.5,2591
tt2568760,Theevram,,2012,Not Rated,VCI Movies,India,Malayalam,135.0,Roopesh Peethambaran,Roopesh Peethambaran,"Dulquer Salmaan, Sreenivasan, Vinay Forrt","Action, Crime, Thriller",A missing auto-rickshaw driver and unidentifiable mutilated body parts found at different places stir up an investigation revealing the history of the auto-rickshaw driver and his murderer.,,,,6.5,863
tt4721124,The Exception,,2016,R,"Egoli Tossell KLK, Alton Road Productions",UK,English,107.0,David Leveaux,"Simon Burke , Alan Judd","Lily James, Jai Courtney, Christopher Plummer","Drama, Romance, War","A German soldier tries to determine if the Dutch resistance has planted a spy to infiltrate the home of Kaiser Wilhelm in Holland during the onset of World War II, but falls for a young Jewish Dutch woman during his investigation.",,708973,834572,6.8,9210
tt0089112,The Execution,,1985,Not Rated,"Comworld Productions, Newland/Raynor Productions Inc.",USA,English,90.0,Paul Wendkos,"Oliver Crawford , Oliver Crawford","Loretta Swit, Rip Torn, Jessica Walter",Drama,"The members of a San Diego Wednesday night womens' mah jongg club are five survivors of a Nazi concentration camp. They recognize the owner of a local restaurant, Walter Grossman, as a ",,,,5.5,95
tt1517257,The Executioner,Jiphaengja,2009,,,South Korea,Korean,98.0,"Jin Ho Choi, Jin-ho Choi",Young Ok Kim,"Su-yeon Cha, Hyun-jae Cho, Jae-Hyun Cho",Drama,"An execution scheduled to be carried out in 12 years creates a hostile and stifling atmosphere among guards in one jail. This has profound effects on the dehumanization of Jae-kyoung, a ",,,2525218,6.2,110
tt0021844,The Exile,,1931,,Micheaux Film,USA,English,93.0,Oscar Micheaux,"Oscar Micheaux , Oscar Micheaux","Eunice Brooks, Stanley Morrell, Celeste Cole","Drama, Romance","A young man named Jean in post-World War I Chicago falls in love with a beautiful girl named Edith. He proposes to her, but realizes that she's involved in the rackets and won't leave them,",15000,,,5.1,69
tt0847162,The Exodus Decoded,,2006,Not Rated,Associated Producers,Canada,English,93.0,Simcha Jacobovici,Simcha Jacobovici,"Uzi Avner, Manfred Bietak, John Bimson",Documentary,Using 'investigative archaeology' Simcha Jacobovici and his team release never before seen evidence that support the Biblical tale.,,,,6.8,416
tt0421057,The Exonerated,,2005,Not Rated,"Court TV, RadicalMedia",USA,English,95.0,Bob Balaban,"Jessica Blank, Erik Jensen","Brian Dennehy, Danny Glover, Delroy Lindo",Drama,"Six people tell their stories on a single subject - how they got wrongfully convicted to death penalty, but later got exonerated.",500000,,,6.5,404
tt0099528,The Exorcist III,,1990,R,Morgan Creek Entertainment,USA,English,110.0,William Peter Blatty,"William Peter Blatty , William Peter Blatty","George C. Scott, Ed Flanders, Brad Dourif","Drama, Horror, Mystery","A police Lieutenant uncovers more than he bargained for as his investigation of a series of murders, which have all the hallmarks of the deceased Gemini serial killer, leads him to question the patients of a psychiatric ward.",,26098824,39024251,6.4,23074
tt1294161,The Exploding Girl,,2009,Unrated,"Soandbrad, Parts and Labor",USA,English,79.0,Bradley Rust Gray,Bradley Rust Gray,"Zoe Kazan, Mark Rendall, Maryann Urbano",Drama,"On a summer break from college, a young epileptic woman struggles to balance her feelings for her fledgling boyfriend while her friend Al crashes with her for the season.",40000,25572,25572,6.3,1748
tt0054862,The Explosive Generation,,1961,TV-PG,Vega Productions,USA,English,89.0,Buzz Kulik,Joseph Landon,"William Shatner, Patty McCormack, Lee Kinsolving",Drama,High school teacher gets in trouble when he tries to teach a class in sex education.,,,,6.5,323
tt0014029,The Extra Girl,,1923,Not Rated,Mack Sennett Comedies,USA,English,68.0,F. Richard Jones,"Bernard McConville, Mack Sennett","Mabel Normand, Ralph Graves, George Nichols","Comedy, Romance",Sue Graham is a small town girl who wants to be a motion picture star. She wins a contract when a picture of a very pretty girl is sent to a studio instead of her picture. When she arrives ,,,,6.6,1041
tt2889234,Theeya Velai Seiyyanum Kumaru,,2013,,"Avni Cinemax, UTV Motion Pictures",India,Tamil,130.0,Sundar C.,"Sundar C., Prabhu Das","Siddharth, Hansika Motwani, Brahmanandam",Comedy,"A shy, introvert tries to impress a girl with the help of a love guru.",,,127603,6.1,1251
tt0194860,The Eye of Envy,,1917,Not Rated,David Horsley Productions,USA,,73.0,Harrish Ingraham,"J. Francis Dunbar , Crane Wilbur","Crane Wilbur, Jode Mullally, Gene Crosby",Drama,"In Sleepy Hollow dwells a young blacksmith who, when not happily making horseshoes, is courting a village maiden.",,,,5.8,5
tt5225338,The Eyes of My Mother,,2016,R,"Borderline Presents, Tandem Pictures",USA,English,76.0,Nicolas Pesce,Nicolas Pesce,"Kika Magalhães, Will Brill, Olivia Bond","Drama, Horror","A young, lonely woman is consumed by her deepest and darkest desires after tragedy strikes her quiet country life.",,27099,29539,6.2,10096
tt4704904,The Fabulous Allan Carr,,2017,,"Automat Pictures, Lottie & Lorraine Pictures",USA,English,90.0,Jeffrey Schwarz,,"Tom Hanks, Goldie Hawn, Jodie Foster","Documentary, Biography","Allan Carr built his bombastic reputation producing the hit movie GREASE and Broadway sensation LA CAGE AUX FOLLES, but it all came crashing down after he conceived the notorious 1989 Academy Awards.",,,,7.5,58
tt2967008,The Face of an Angel,,2014,Not Rated,"BBC Films, Cattleya",UK,English,101.0,Michael Winterbottom,"Barbie Latza Nadeau , Paul Viragh","Ava Acres, Daniel Brühl, Kate Beckinsale","Crime, Drama",Both a journalist and a documentary filmmaker chase the story of a murder and its prime suspect.,,,34194,4.6,4326
tt6392082,The Fairies: Fairy Beach,Fairy Beach,2007,G,Hypervision Pty. Ltd.,Australia,English,75.0,Mark Evans,Jen Watts,"Rhys Bobridge, Ruth Natalie Fallon, Adam Goodburn",Family,Harmony and Rhapsody go to the beach with all of their Fairyland friends.,AUD2000000,,,,
