imdb_id,title,original_title,year,rating,companies,country,language,duration,directors,writers,actors,genres,synopsis,budget,gross_us,gross_worldwide,score,votes
tt2488586,Delicious,,2013,Not Rated,Delicious the Film,UK,English,83,Tammy Riley-Smith,Tammy Riley-Smith,"Adrian Scarborough, Louise Brealey, Nicholas Rowe","Comedy, Drama, Romance","Recently released from prison, French chef Jacques pursues an obsession -- to leave his past behind and work for the great British chef Victor Ellwood. He knows Victor had an affair with ",,,,5.2,542
tt0037636,Delightfully Dangerous,,1945,Approved,Hunt Stromberg Productions,USA,English,92,Arthur Lubin,"Frank Tashlin , Edward Verdier","Ralph Bellamy, Constance Moore, Jane Powell","Musical, Romance","Young Sherry Williams dreams of having a singing career, and she idolizes her older sister Josephine, who has gone to New York to perform on the stage. When Sherry is distraught just before",,,,6.0,199
tt4003066,Deliha,,2014,,Besiktas Kültür Merkezi (BKM),Turkey,Turkish,107,Hakan Algül,"Gupse Ozay , Gupse Ozay","Gupse Ozay, Derya Alabora, Gülsüm Alkan","Comedy, Family, Romance","For the first time in Turkey a comedy actress plays a character of her own creation on screen. Deliha follows the hilarious exploits of a slightly crazy, decidedly droll and genuinely ",,,7384858,4.6,3298
tt7871636,Deliha 2,,2018,,Besiktas Kültür Merkezi (BKM),Turkey,Turkish,106,Gupse Ozay,"Gupse Ozay , Gupse Ozay","Gupse Ozay, Eda Ece, Aksel Bonfil",Comedy,"Zeliha is back: Crazy and candid as ever, and she still gets herself into all sorts of trouble. Seeking love in the first film, Zeliha is now after a career in the sequel, as she dreams of ",,,5129480,4.5,1802
tt0412637,Delirious,,2006,,"Peace Arch Entertainment Group, Thema Production",USA,English,107,Tom DiCillo,Tom DiCillo,"Steve Buscemi, Michael Pitt, Alison Lohman","Comedy, Drama, Romance","An offbeat drama focused on a homeless youth, a pop music siren and a member of the paparazzi.",5000000,86460.0,659589,6.5,5765
tt2069797,Delirium,,2018,R,"Appian Way, Blumhouse Productions",USA,English,96,Dennis Iliadis,Adam Alleca,"Topher Grace, Genesis Rodriguez, Patricia Clarkson","Horror, Thriller","A man recently released from a mental institute inherits a mansion after his wealthy parents die. After a series of disturbing events, he comes to believe it is haunted.",,,,5.7,5161
tt1760947,Deliverance from Evil,,2012,TV-14,Pumpkin Patch Pictures,USA,English,90,"Eduardo Quiroz, Jose Quiroz","Eduardo Quiroz, Jose Quiroz","Angel Aviles, Molly Celaschi, Raul Martinez",Horror,"When a married couple lose their son in their new home, they soon realize there is an evil presence in their house.",,,,3.1,95
tt1455807,Delivered,,2011,Not Rated,Nelson Madison Films,USA,English,90,Michael Madison,Brandon Manbeck,"Michael Madison, Jeanette May Steiner, Toshi Toda","Crime, Thriller","Driven by a promise, fueled by revenge. True Romance and Vanishing point, the Mojave desert is the backdrop for this heartfelt story of betrayal and redemption. An eclectic collection of ",,,,5.4,158
tt2949984,Delivery,,2014,Not Rated,,Canada,English,92,Mark Myers,"Shane Cunningham , Mark Myers","Orny Adams, Amir Blumenfeld, Trevor Boris","Documentary, Comedy","Soon-to-be father Mark Myers, documents the fear and hilarity as he and three friends attempt stand-up comedy, before the birth of his first child. But what begins as an examination of the ",,,,5.9,33
tt2259720,Del Shores: My Sordid Life,,2011,Not Rated,Del Shores Productions,USA,English,96,Emerson Collins,Del Shores,,Comedy,"Best known for his 2001 cult classic film-turned-TV series, ""Sordid Lives,"" Del Shores shares real-life stories that have inspired his writing. Truth and fiction are finally separated and the result is absolute, side-splitting hilarity!",,,,7.6,23
tt2376354,Del Shores: Sordid Confessions,,2012,Not Rated,Del Shores Productions,USA,English,90,Emerson Collins,Del Shores,"Del Shores, Billy Brown",Comedy,"There is no subject off-limits in DEL SHORES: SORDID CONFESSIONS. Writer, director, producer, activist and comic Del Shores has no censor - on or offstage.",,,,8.7,22
tt2181646,Delusions of Guinevere,,2014,,"Buddha Belly Productions, DoGged Films",USA,English,94,Joanna Bowzer,"Niccolo Aeed , Ariana Bernstein","Ariana Bernstein, Andrew Ruth, Sandra Elizabeth Rodriguez",Comedy,"A former child star, desperate to reclaim the fame of her youth, employs the ultimate publicity stunt by faking her death in hopes of boosting her popularity, but finds her greed may cost her the people who love her the most.",,,,6.9,41
tt0090928,Honey Britches,,1971,R,"Lion Dog, Viking Films",USA,English,85,"Donn Davison, Fred Olen Ray",Barbara Morris Davison,"Ashley Brooks, George Ellis, Trudy Moore","Comedy, Horror, Thriller",This is the story of four jewel thieves on the run who decide to hole up with a hillbilly couple until the search for them slackens off.,,384276.0,,2.8,476
tt3611002,Dementia,,2015,Not Rated,"BoulderLight Pictures, Prolefeed Films",USA,English,90,Mike Testin,"Meredith Berg, Raphael Margules","Gene Jones, Kristina Klebe, Hassie Harrison","Drama, Horror, Thriller","After being diagnosed with Dementia, an elderly war veteran is forced by his estranged family to hire a live-in nurse, only to find she harbors a sinister secret.",,,,5.1,1254
tt0056983,Dementia 13,,1963,Unrated,Roger Corman Productions,USA,English,75,Francis Ford Coppola,"Francis Ford Coppola , Jack Hill","William Campbell, Luana Anders, Bart Patton","Horror, Thriller","Shocked by the death of her spouse, a scheming widow hatches a bold plan to get her hands on the inheritance, unaware that she is targeted by an axe-wielding murderer who lurks in the family's estate. What mystery shrouds the noble house?",40000,,,5.7,6467
tt7725144,Demetri Martin: The Overthinker,,2018,,Comedy Dynamics,USA,English,56,Jay Karas,Demetri Martin,,Comedy,"With his signature one-liners and drawings, Demetri Martin muses on doughnut holes, dogs, sports bars, the alphabet's most aggressive letters and more.",,,,7.2,1173
tt4143306,Democrats,,2014,,Upfront Films,Denmark,Shona,100,Camilla Nielsson,,"Paul Mangwana, Robert Mugabe, Douglas Mwonzora",Documentary,"In politically unstable Zimbabwe, a new constitution is being put together by the ruling party of strongman Robert Mugabe and the divided opposition. Various political, local and personal interests are bogging the process down.",,,,7.4,290
tt0116072,Demolition High,,1996,R,"Cinetel Films, Sunset Films International",USA,English,84,Jim Wynorski,Steve Jankowski,"Corey Haim, Alan Thicke, Dick Van Patten",Action,"A high school is taken over by terrorists with deadly far reaching intentions but one heroic, resourceful student decides to take the fight right to them.",,,,4.7,722
tt0106697,Demolition Man,,1993,R,"Warner Bros., Silver Pictures",USA,English,115,Marco Brambilla,"Peter M. Lenkov , Robert Reneau","Sylvester Stallone, Wesley Snipes, Sandra Bullock","Action, Crime, Sci-Fi",A police officer is brought out of suspended animation in prison to pursue an old ultra-violent nemesis who is loose in a non-violent future society.,57000000,58055768.0,58055768,6.7,148808
tt4935158,Demon,,2015,R,Telewizja Polska,Poland,Polish,94,Marcin Wrona,"Pawel Maslona, Marcin Wrona","Itay Tiran, Agnieszka Zulewska, Andrzej Grabowski","Drama, Fantasy, Horror","A bridegroom is possessed by an unquiet spirit in the midst of his own wedding celebration, in this clever take on the Jewish legend of the dybbuk.",,104038.0,104038,6.1,4502
tt4130484,Demon House,,2018,TV-14,,USA,English,111,Zak Bagans,Zak Bagans,"Adam Ahlbrandt, Zak Bagans, Matthew Mourgides","Horror, Thriller",Paranormal investigator Zak Bagans documents the most authenticated case of possession in American history.,7150000,,,5.2,4975
tt2375585,Demon Hunter,Taryn Barker: Demon Hunter,2016,,"Constant Motion Pictures, Full Metal Films",USA,English,85,Zoe Kavanagh,"Tony Flynn, Zoe Kavanagh","Niamh Hogan, Alan Talbot, Sarah Tapes Jenkinson","Action, Horror","Detective Ray Beckett seeks the aid of homicide suspect, Taryn Barker, in rescuing his daughter from a demonic force.",,,,3.7,387
tt1841642,Demonic,,2015,R,"Dimension Films, First Point Entertainment",USA,English,83,Will Canon,"Max La Bella , Will Canon","Maria Bello, Frank Grillo, Cody Horn","Horror, Thriller",A police officer and a psychologist investigate the deaths of five people who were killed while trying to summon ghosts.,3000000,,3387774,5.3,12451
tt1334558,Demon Legacy,See How They Run,2014,TV-MA,"Alianza Canada Entertainment, Alianza Films International",USA,English,93,Rand Vossler,Tracy Morse,"John Savage, AnnaMaria Demara, Michelle Nunes",Horror,"In a remote mountain lodge, five sorority sisters accidentally unleash an unholy entity, and must battle evil and each other to stop it from devouring mankind.",,,,3.2,440
tt3629024,Demons,,2014,TV-MA,"American Terror Company, Drewsy Media",USA,English,95,Scott Anthony,Scott Anthony,"Frank Arend, Mantha Balourdou, Theo Crisell","Horror, Mystery",A young rock band visits a deserted house to record their new album but things take a nightmarish turn when their Satanist manager attempts to open the gates of Hell.,1500000,,,4.1,43
tt4701688,Demonte Colony,,2015,,"Mohana Movies, Sri Thenandal Films",India,Tamil,116,R. Ajay Gnanamuthu,R. Ajay Gnanamuthu,"Arulnithi, Ramesh Thilak, Sananth Reddy","Horror, Thriller","After consuming liquor, four friends decide to do something interesting and visit a haunted bungalow. However, they do not realize that they have returned home with an evil spirit.",,,,6.9,1626
tt3771510,Demon Tongue,,2016,,Walk the Sky Productions,USA,English,85,"Dan Mahon, Gavin Rapp",Vicky L. Neal,"Jack Davis, Debbie College, Seth Gontkovic",Horror,"Four paranormal research students are sent to an abandoned complex to conduct an investigation into strange occurrences that the locals feel are the results of demonic possessions. These amateur ghost hunters get much more than they bargained for when the power goes out, they hear unearthly noises and discover demons lurking in a hidden basement deep beneath the cold, stone structure that now ",100000,,,5.3,1077
tt0099401,Demon Wind,,1990,R,"United Filmmakers, Demon Wind Productions Ltd.",USA,English,96,Charles Philip Moore,Charles Philip Moore,"Eric Larson, Francine Lapensée, Rufus Norris",Horror,"With the need to investigate the mysterious death of his grandparents, Cory and his friends assemble back to the old farm where it all began, sixty years earlier.",,,,5.0,1863
tt7289838,Demon with the Atomic Brain,,2017,,All For George Productions,USA,English,75,Christopher R. Mihm,Christopher R. Mihm,"Amanda Tietz, Jeremy Frandrup, Tyler Haines",Sci-Fi,"An attempt to weaponize a machine capable of opening portals to other worlds fails, and instead creates an exponentially expanding ""bubble"" of fractured space-time. A team of specialists ",10000,,,5.7,47
tt4645330,Denial,,2016,PG-13,"BBC Films, Krasnoff / Foster Entertainment",UK,English,109,Mick Jackson,"Deborah Lipstadt  , David Hare","Rachel Weisz, Tom Wilkinson, Timothy Spall","Biography, Drama","Acclaimed writer and historian Deborah E. Lipstadt must battle for historical truth to prove the Holocaust actually occurred when David Irving, a renowned denier, sues her for libel.",10000000,4073489.0,7994527,6.7,17255
tt0126861,Denial,,1998,R,"Denial Venture, Tapestry Films",USA,English,93,Adam Rifkin,Adam Rifkin,"Jonathan Silverman, Leah Lail, Patrick Dempsey","Comedy, Drama, Romance",Couples split up after a comment at an LA dinner party sets up arguments about how truthful partners are in their relationships.,5000000,,,5.4,994
tt0248752,Denis Leary: No Cure for Cancer,,1993,R,Channel 4 Television Corporation,USA,English,62,Ted Demme,Denis Leary,"Denis Leary, Chris Phillips, Adam Roth","Documentary, Comedy","Ticked off comic Denis Leary talks honestly about subjects ranging from smoking, red meat, drugs, his family, rehab, and yes, cancer.",,,,7.5,2369
tt0770742,Dennis Miller: All In,,2006,TV-MA,"Rickmill Productions, Happy Family Productions",USA,English,57,James Yukich,Dennis Miller,,Comedy,"He's made a career exposing artifice, excess and pretense. So what's Dennis Miller doing in Sin City? He's making history headlining a stand-up special as part of the inaugural edition of ",,,,5.7,204
tt0381527,Dennis Miller: The Raw Feed,,2003,TV-MA,Home Box Office (HBO),USA,English,,James Yukich,Dennis Miller,,"Documentary, Comedy","From a Chicago stage, Dennis Miller rips issues du jour to shreds.",,,,5.6,274
tt4598848,Dennis Rodman's Big Bang in PyongYang,,2015,Not Rated,Chief Productions,UK,English,93,Colin Offland,"Matt Baker, Colin Offland","Matt Cooper, Jong-Un Kim, Dennis Rodman","Documentary, Sport",An uproarious doc about Dennis Rodman's calamitous foray into North Korea.,,,,6.2,543
tt0092871,Dennis the Menace,,1987,G,"DIC Entertainment, Coca-Cola Telecommunications",USA,English,118,Doug Rogers,"K.C. Dee , Jack Mendelsohn","Russell Alexander, John Alvin, Gregory A. Belitz","Family, Comedy","The lives of young Dennis Mitchell, his family, and friends are turned upside down after he finds a dinosaur bone in his backyard and it catches of the attention of a famous paleontologist.",,,,4.5,343
tt0337974,Dennis the Menace in Cruise Control,,2002,TV-Y7,DIC Entertainment,USA,English,72,Patrick A. Ventura,"Steve Granat, Cydne Clark","Tom Arnold, Peter Cronkite, Jim Byrnes","Adventure, Animation, Comedy","While on the cruise ship Dennis, Joey, Margaret, and Ruff find a princess who is being hypnotized, meanwhile two crooks are after the ring the princess wears.",,,,5.0,126
tt10977680,Deon Cole: Cole Hearted,,2019,,,USA,English,69,Ryan Polito,Deon Cole,,Comedy,,,,,7.0,339
tt1683048,De Palma,,2015,R,Empire Ward Pictures,USA,English,110,"Noah Baumbach, Jake Paltrow",,,"Documentary, Biography",A documentary about writer and director Brian De Palma.,,165237.0,168045,7.4,4271
tt3511220,Dependent's Day,,2016,Not Rated,"We Push Trains, Filament Features",USA,English,87,Michael David Lynch,"Michael David Lynch, Michael David Lynch","Joe Burke, Benita Robledo, Shannon Lucio","Comedy, Drama, Romance","Claimed as a 'dependent' by his successful bread-winning girlfriend Alice, Cam struggles to prove himself as he stumbles through different jobs and life's obstacles in the hopes to live out",,,,7.2,66
tt0441000,Derailroaded,,2005,Not Rated,Ubin Twinz Productions,USA,English,86,Josh Rubin,,"Wild Man Fischer, Harold Bronson, Solomon Burke","Documentary, Biography, Music","A documentary on the life and music of manic-depressive, paranoid-schizophrenic cult music icon Wild Man Fischer.",,,,7.4,192
tt5692974,The Boy Who Wants to Live,Der Andere - eine Familiengeschichte,2016,,Independent Artists Filmproduktion,,German,99,Feo Aladag,Feo Aladag,"Nama Traore, Jesper Christensen, Milan Peschel",Drama,"Nama, a teenager from Mali, has crossed desert and sea for his freedom. When Nama is injured in a fight, an old man named Willi lets him move into the house that he used to share with his ",,,,6.7,38
tt2071445,Deranged,,2012,Not Rated,"EnMar Productions, Burn Hand Film Productions",Spain,English,78,Neil Jones,"Óscar Carrión , Marcia Do Vales","Marcia Do Vales, Craig Fairbrass, Victoria Broom",Horror,Four girls travel to a party in an isolated house in Spain and one by one the guests are brutally murdered. The race is on to uncover the killer's identity and fight back or die.,,,,3.0,322
tt7288084,DeRay Davis: How to Act Black,,2017,,Comedy Dynamics,USA,English,,Marcus Raboy,DeRay Davis,,Comedy,"Dynamic comic DeRay Davis hits the stage like a ball of fire, nailing the finer points of living, dating and handling show business as a black man.",,,,6.1,354
tt2131556,Derby Dogs,Kiwi Flyer,2012,PG,Kiwi Flyer Productions Limited,New Zealand,English,87,Tony Simpson,"Andrew Gunn, Tony Simpson","Edward Hall, Tikirau Hathaway, Vince Martin",Family,Ben secretly enters the local soapbox derby with a rag-tag group of friends to best school bullies.,NZD1100000,,155896,6.0,156
tt1950134,Derren Brown: Miracles for Sale,,2011,,Objective Productions,UK,English,73,Simon Dinsell,Derren Brown,"Derren Brown, Kenneth Copeland, Benny Hinn",Documentary,"Derren proves it is possible to take someone from the streets of the UK, and turn them into a faith healer in the USA. Along the way we learn how to scam people through faith healing.",,,,7.8,297
tt9077188,Derren Brown: Sacrifice,,2018,TV-14,,,,49,,"Derren Brown, Stephen Long","Megan Affonso, Derren Brown, Bob Cable",Reality-TV,Illusionist Derren Brown concocts a psychological experiment in which he tries to manipulate an ordinary person into taking a bullet for a stranger,,,,7.1,1377
tt0303326,Derrida,,2002,Not Rated,Jane Doe Films,USA,English,84,"Kirby Dick, Amy Ziering",,"Jacques Derrida, Marguerite Derrida, René Major",Documentary,"Documentary about French philosopher (and author of deconstructionism) Jacques Derrida, who sparked fierce debate throughout American academia.",,157200.0,157200,6.5,836
tt0064212,De Sade,,1969,X,"American International Pictures (AIP), Central Cinema Company Film (CCC)",West Germany,English,,"Cy Endfield, Roger Corman","Richard Matheson , Peter Berg","Keir Dullea, Senta Berger, Lilli Palmer","Biography, Drama, History","Hounded by the police on charges of inflammatory writing, the once handsome Marquis De Sade seeks refuge in an abandoned family mansion. This colorful movie depicts DeSade's life from ",,1250000.0,,3.9,479
tt0437152,Descent,,2005,PG,"Cinetel Films, Premiere Bobine",Canada,English,90,Terry Cunningham,Michael Konyves,"Luke Perry, Natalie Brown, Michael Dorn","Action, Drama, Sci-Fi",When the Ring of Fire starts heating up with an unprecedented amount of volcanic activity a team of scientists are gathered to prevent a global catastrophe.,,,,3.3,783
tt1977919,Desecrated,,2015,,"Evenflow Entertainment, Triumphant Pictures",USA,English,106,Rob Federic,Cecil Chambers,"Haylie Duff, Michael Ironside, Gonzalo Menendez","Horror, Thriller","A rich heiress and her friends head for a weekend of fun at her isolated ranch house in the middle of no man's land. They soon find that the caretaker's dark past, has taken him down a bloody killing spree.",,,,3.3,488
tt0899238,Desert Bayou,,2007,Unrated,"Taproot Productions LLC, Third Coast Media Group",USA,English,90,Alex LeMay,Thomas Lemmer,,Documentary,"Questions of race, poverty, politics and religion hurdle towards each other in DESERT BAYOU, the story of 600 Hurricane Katrina evacuees who find themselves evacuated and deplaned from New ",180000,14350.0,14350,6.3,42
tt0090934,Desert Bloom,,1986,PG,"Carson Productions, Columbia Pictures",USA,English,105,Eugene Corr,"Linda Remy , Eugene Corr","Jon Voight, JoBeth Williams, Annabeth Gish","Drama, Family, Romance","The story involves Rose Chismore's youth. She flashes back and remembers her coming-of-age. Her recollections are sometimes less than sweet, particularly those of her troubled and alcoholic",,416393.0,416393,6.7,885
tt0126261,Desert Blue,,1998,R,"Ignite Entertainment, HSX Films",USA,English,90,Morgan J. Freeman,Morgan J. Freeman,"Casey Affleck, Brendan Sexton III, Kate Hudson",Drama,"An academic obsessed with ""roadside attractions"" and his tv-star daughter finally discover the world's largest ice cream cone, the centerpiece for an old gold-rush town struggling to stay ",2000000,100590.0,100590,6.2,2086
tt0038466,Desert Command,,1946,Not Rated,Mascot Pictures,USA,English,70,"Colbert Clark, Armand Schaefer",,"John Wayne, Ruth Hall, Robert Frazer","Action, Adventure, Mystery","Edited version of the 1933 Mascot serial ""The Three Musketeers,"" first released in 1946.",,,,5.0,161
tt0061693,Desert Commandos,Attentato ai tre grandi,1967,PG,"Constantin Film, Films EGE",Italy,English,96,Umberto Lenzi,"Umberto Lenzi , Umberto Lenzi","Ken Clark, Horst Frank, Jeanne Valérie","Adventure, Drama, War",German commandos are dropped behind enemy lines in the Sahara Desert tasked with getting to Casablanca in an assassination attempt on allied leaders.,,,,5.0,293
tt2461030,Deserted,,2016,Not Rated,"Winterstone Pictures, Alchemy Pictures",USA,English,92,Ashley Avis,Ashley Avis,"Mischa Barton, Jackson Davis, Winter Ave Zoli","Drama, Thriller","When twenty-four-year-old Jae is released from prison for killing her mother, she returns to her childhood home in small-town Ridgecrest. The desire to go anywhere but there prompts her to agree to join her brother on a road trip out to Death Valley - which results in getting them hopelessly lost in the most stunning, but unforgiving topographical terrain on the planet.",,,,4.8,403
tt0313608,Deserter,Legion of Honor,2002,,Simon Films,UK,English,90,Martin Huberty,"Simon Murray , Axel Aylwen","Paul Fox, Tom Hardy, Kate Maberly","Drama, War","Unlikely friends in a melting pot of confusion. Simon Murray fights for the French Foreign Legion. Pascal Dupont fights for himself. War torn men question honour, hope, morality...because you can desert everything...except yourself.",3500000,,,5.3,1001
tt0027511,Desert Gold,,1936,Passed,Paramount Pictures,USA,English,58,James P. Hogan,"Stuart Anthony , Robert Yost","Buster Crabbe, Tom Keene, Monte Blue","Action, Comedy, Drama","Chet Kasedon is after the Indians hidden gold mine but Chief Moya will not reveal it's location. He has also hired mining engineers Gale and Mortimer to locate the mine. When Gale sees Kasedon's cruelty to Moya, he switches sides.",,,,5.9,81
tt1964650,Desert Riders,,2011,Not Rated,,Canada,English,78,Vic Sarin,Noemi Weis,,"Documentary, Drama, History","Camel racing is a popular sport in the Middle East. In past years, thousands of young boys have been trafficked from Bangladesh, Pakistan, Mauritania and other countries to work as jockeys ",,,,7.0,27
tt2527192,Desert Runners,,2013,,"Smush Media, Salty Features",USA,English,99,Jennifer Steinman Sternin,,"Samantha Gash, Tremaine Kent, David O'Brien","Documentary, Adventure, Drama",A diverse cast of non-professional runners attempt to complete the most difficult ultramarathon race series on Earth. Their dramatic journey takes them across the World's most picturesque ,,,,7.6,419
tt0167116,Desert Saints,,2002,R,"City Heat Productions, Prufrock Pictures",USA,English,88,Richard Greenberg,"Richard Greenberg , Wally Nichols","Brent Roam, Shawn Woods, Christopher Bersh","Action, Romance, Thriller","An American assassin, who works for cartels in Latin America, is back in USA. He gets a woman before each job and kills her after. FBI's on to him but are curious about his next big job.",,,,6.0,2898
tt0047983,Desert Sands,,1955,Approved,Bel-Air Productions,USA,English,87,Lesley Selander,"George W. George , George F. Slavin","Ralph Meeker, Marla English, J. Carrol Naish","Adventure, Romance",The French Foreign Legion battles rebellious Arabs in North Africa.,,,,5.7,245
tt0035796,Desert Victory,,1943,,"Royal Air Force Film Production Unit, The Army Film & Photographic Unit",UK,English,62,"Roy Boulting , David MacDonald",J.L. Hodson,"Harold Alexander, Winston Churchill, Adolf Hitler","Documentary, War","The Allied campaign to drive Germany and Italy from North Africa is analysed, with the major portion of the film examining the battles at El Alamein, including a re-enactment.",,,,6.4,235
tt2610862,Design Is One: The Vignellis,,2012,Not Rated,,USA,English,86,"Kathy Brew , Roberto Guerra",,"Paola Antonelli, Barry Bergdoll, Michael Bierut","Documentary, Biography","Italian-born Massimo and Lella Vignelli are among the world's most influential designers. Throughout their long career, their motto has been, 'If you can't find it, design it' The work ",,16386.0,16386,7.1,122
tt0289152,Desire,Deseo,2002,,"Antena 3 Televisión, Lolafilms",Spain,Spanish,106,Gerardo Vera,Ángeles Caso,"Leonor Watling, Leonardo Sbaraglia, Cecilia Roth","Drama, Romance",In 1945 Spain a young man with Nazi contacts fell in love with a left wing family woman.,,,,5.6,267
tt1718763,Desiree,,2014,TV-MA,"Keep The Car Running, Upload Films",USA,English,93,Ross Clarke,"Ross Clarke , Ross Clarke","Joseph Morgan, Nicole Badaan, Walton Goggins","Crime, Drama, Thriller","An inspired experimental chemist, wakes up in a New Orleans jail, accused of arson that's linked to an illegal drug-manufacturing ring. Suffering from amnesia, he's unexpectedly released on bail, determined to find his missing girlfriend.",,,,4.9,157
tt3859320,Desire Will Set You Free,,2015,Unrated,"Amard Bird Films, Desire Productions",Germany,English,92,Yony Leyser,"Yony Leyser, Paula Alamillo","Yony Leyser, Tim-Fabian Hoffmann, Chloe Griffin","Comedy, Drama, Romance","Desire Will Set You Free is a feature film that explores life in contemporary Berlin with an often critical and sometimes humorous eye. Based on a true story, the plot follows the ",,,,4.5,189
tt5047400,Desolation,,2017,Not Rated,Desolated Productions,USA,English,78,Sam Patton,"Matt Anderson, Michael Larson-Kangas","Toby Nichols, Jaimi Paige, Alyshia Ochse","Drama, Horror, Thriller",A mother takes her son and her best friend on a trip into remote wilderness to scatter his father's ashes; they must confront their fears when a lone hiker begins following them.,,,,4.5,960
tt2401007,Desperate Acts of Magic,,2013,Not Rated,Gold Cap Films,USA,English,86,"Tammy Caplan , Joe Tyler Gold",Joe Tyler Gold,"Joe Tyler Gold, Valerie Dillman, Jonathan Levit",Comedy,A magician competes in an international magic competition where he goes head to head with a female street magician he has fallen in love with. This film shows great magic performed by a ,,7373.0,7373,5.1,110
tt4510218,Desperate Cowboys,,2018,,KC Film Office,USA,English,86,Nick Felice,Nick Felice,"Keyna Reynolds, Carter Burch, Donna Barbera","Crime, Drama, Thriller","An ailing attorney, a relentless bail bondsman and a ruthless cowboy cross paths in the most dire of circumstances.",,,,4.3,72
tt0099409,Desperate Hours,,1990,R,Dino De Laurentiis Company,USA,English,105,Michael Cimino,"Joseph Hayes , Joseph Hayes","Mickey Rourke, Anthony Hopkins, Mimi Rogers","Action, Crime, Drama","An escaped con, on the run from the law, moves into a married couple's house and takes over their lives.",18000000,2742912.0,2742912,5.4,6506
tt6580972,Despido procedente,,2017,TV-MA,Mr. Monkey,Argentina,Spanish,90,Lucas Figueroa,"Lucas Figueroa , Juanjo Muñoz","Imanol Arias, Darío Grandinetti, Hugo Silva",Comedy,"A successful spanish executive living in Argentina, gets stalked by and faces a series of undesired situations created by a man he gives wrong directions to, after almost running over him with his car.",,,281157,4.9,652
tt9150970,Despite Everything,A pesar de todo,2019,TV-MA,"Bambú Producciones, Cinephile Pictures",Spain,Spanish,78,Gabriela Tagliavini,"Eugene B. Rhee , Eugene B. Rhee","Blanca Suárez, Macarena García, Amaia Salamanca",Comedy,"4 quite different sisters, all with their own little secrets, attend their mom's funeral in Madrid. The will reveals that their dad is not their biological dad and they are sent on a quest together for their bio dads.",,,,5.3,2924
tt2474932,Despite the Falling Snow,,2016,PG-13,"Falling Snow, Enlightenment Productions",UK,English,93,Shamim Sarif,Shamim Sarif,"Rebecca Ferguson, Oliver Jackson-Cohen, Charles Dance","Drama, Mystery, Romance","In Cold War Moscow, a female spy steals secrets from an idealistic politician - and falls in love with him.",,,107257,5.8,2046
tt0961208,Destination: Infestation,,2007,TV-14,"Johnson Production Group, Ignite Entertainment",Canada,English,89,George Mendeluk,Mary Weinstein,"Jessalyn Gilsig, Antonio Sabato Jr., Serge Houde","Action, Adventure, Drama","While on a flight home from Colombia, the plane that Dr. Carrie Ross and her daughter are on is attacked by bullet ants whose sting is the most painful and deadliest on the planet. Joining ",,,,2.8,765
tt6987770,Destination Wedding,,2018,R,"thefyzz, CISS",USA,English,87,Victor Levin,Victor Levin,"Winona Ryder, Keanu Reeves, DJ Dallenbach","Comedy, Drama, Romance","The story of two miserable and unpleasant wedding guests, Lindsay and Frank, who develop a mutual affection despite themselves.",,,2182965,6.0,19253
tt0112854,Destiny Turns on the Radio,,1995,R,"Rysher Entertainment, Savoy Pictures",USA,English,102,Jack Baran,"Robert Ramsey, Matthew Stone","Dylan McDermott, Nancy Travis, Quentin Tarantino","Crime, Comedy, Fantasy","Johnny Destiny burns into Las Vegas in his hot Plymouth RoadRunner, stopping only to pick up a stranger stranded in the desert. But then, things aren't always as they seem. Anything can ",,1176982.0,1176982,4.5,2144
tt7137380,Destroyer,,2018,R,"30West, Automatik",USA,English,121,Karyn Kusama,"Phil Hay, Matt Manfredi","Nicole Kidman, Toby Kebbell, Tatiana Maslany","Action, Crime, Drama",A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.,9000000,1533324.0,5580940,6.2,19361
tt6813264,Detainment,,2018,R,Twelve Media,Ireland,English,30,Vincent Lambe,Vincent Lambe,"Ely Solan, Leon Hughes, Will O'Connell","Short, Crime, Drama","Two ten year-old boys are detained by police under suspicion of abducting and murdering a toddler. A true story based on interview transcripts and records from the James Bulger case, which shocked the world in 1993.",,,,7.5,2514
tt5290882,Detective Chinatown,Tang ren jie tan an,2015,,"Beijing Bereal Picture, Heyi Pictures",China,Mandarin,136,Sicheng Chen,Sicheng Chen,"Baoqiang Wang, Haoran Liu, He Chen","Action, Comedy, Mystery","After being rejected from the police college, a mannerly man travels to Bangkok where he and an energetic distant relative must solve a murder case.",,474252.0,125842935,6.6,1416
tt6869538,Detective Dee: The Four Heavenly Kings,Di Renjie zhi Sidatianwang,2018,TV-MA,Huayi Brothers,China,Mandarin,132,Hark Tsui,Chia-Lu Chang,"Mark Chao, Carina Lau, Shaofeng Feng","Action, Adventure, Drama",Detective Dee is forced to defend himself against the accusations of Empress Wu while investigating a crime spree.,,262963.0,90040771,6.3,1821
tt0321997,Detention,,2003,R,"Millennium Films, GFT Entertainment",USA,English,98,Sidney J. Furie,"Paul Lynch , John Sheppard","Dolph Lundgren, Alex Karzis, Kata Dobó","Action, Drama, Thriller",A heroic high school teacher leads a band of students trapped in school by violent drug-runners.,CAD5000000,,16324,4.1,2106
